id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1609936125258305536|https://twitter.com/DlVERD/status/1609936125258305536|2023-01-02 15:34:18+00:00|"@WESBLUEMXRINE [ Giving him a box. It contains books. ]

Jane Eyre.
The picture of Dorian Gray.
Pride &amp; Prejudice.
A study in scarlet.

Thought Doyle should appear on the list. I figured you’d like a little mystery."||1|0|0
1609931439331581953|https://twitter.com/headIessangel/status/1609931439331581953|2023-01-02 15:15:40+00:00|@eyepatchhs the picture of dorian gray (would that be considered fantasy?)||1|0|1
1609926319705583618|https://twitter.com/InsidiousIntent/status/1609926319705583618|2023-01-02 14:55:20+00:00|Aww so we can't watch the documentary 😢||0|0|0
1609920554693459970|https://twitter.com/doriangraydaily/status/1609920554693459970|2023-01-02 14:32:25+00:00|“The girl never really lived, and so she has never really died.”||0|6|19
1609917228610199553|https://twitter.com/_dazzlingmess/status/1609917228610199553|2023-01-02 14:19:12+00:00|@wandererreads The Picture of Dorian Gray and Secret History 🥺||1|0|1
1609916002011160576|https://twitter.com/ChadSchimke/status/1609916002011160576|2023-01-02 14:14:20+00:00|"THE PICTURE OF DORIAN GRAY BY OSCAR WILDE chadschimke.com/2020/08/the-pi…
#blogger"|'blogger'|0|0|0
1609914947865088001|https://twitter.com/KJuJuJ/status/1609914947865088001|2023-01-02 14:10:09+00:00|Not THE PICTURE OF DORIAN GRAY!!!!! That's one of my fav books too😭 twitter.com/wclkyouhome/st…||0|0|0
1609914698572390400|https://twitter.com/shinjhp/status/1609914698572390400|2023-01-02 14:09:09+00:00|@sspensaa oh well last year i also read 1984 by george orwell and i'm also reading the picture of dorian gray by oscar wilde now and i'd recommend those too. have you read them?||2|0|1
1609914423254126593|https://twitter.com/watsicamtaer/status/1609914423254126593|2023-01-02 14:08:03+00:00|"The Picture of Dorian Gray: (Penguin Classics Deluxe Edition) 2C8QAEH

amazon.com/dp/0143106147"||0|0|0
1609906123611734017|https://twitter.com/beeflleaf/status/1609906123611734017|2023-01-02 13:35:05+00:00|@literarybase the picture of dorian gray!||0|0|1
1609905991184953346|https://twitter.com/doriangraydaily/status/1609905991184953346|2023-01-02 13:34:33+00:00|“I was only happy when I was with you. When you were away from me you were still present in my art.”||0|1|11
1609897739806199810|https://twitter.com/TeamShivrit/status/1609897739806199810|2023-01-02 13:01:46+00:00|"NIMRIT YOU ROCK
The books that the world calls immoral are books that show the world its own shame.:-Oscar Wilde,  The Picture of Dorian Gray.."||0|2|0
1609893107419746305|https://twitter.com/TeamShivrit/status/1609893107419746305|2023-01-02 12:43:21+00:00|"NIMRIT YOU ROCK
I never approve, or disapprove, of anything now. It is an absurd attitude to take towards life.:-Oscar Wilde,  The Picture of Dorian Gray.."||0|2|0
1609890614841323520|https://twitter.com/doriangraydaily/status/1609890614841323520|2023-01-02 12:33:27+00:00|“How sad it is!” murmured Dorian Gray, with his eyes still fixed upon his own portrait. “How sad it is! I shall grow old, and horrible, and dreadful. It will never be older than this particular day of June. . . .”||0|1|5
1609886319253286912|https://twitter.com/lexiemidnights/status/1609886319253286912|2023-01-02 12:16:23+00:00|"6. The Picture of Dorian Gray
7.Book Lovers
8. The Beautiful and Damned
9. The end of loneliness
10. The Simple wild"||0|0|0
1609886040248160257|https://twitter.com/ruvibran/status/1609886040248160257|2023-01-02 12:15:16+00:00|i once wanted to read the picture of dorian gray but as soon as i got to all the antisemitism i just returned it to the library.||0|0|1
1609873847590821889|https://twitter.com/HilaryAdkin/status/1609873847590821889|2023-01-02 11:26:49+00:00|@IggyForshaw @angelalevin1 I wonder if she has ever read ' a Picture of Dorian Gray'? Looking at that face she probably regrets that she didn't have the foresight to invest in a portrait to lock in the attic......||0|0|0
1609863663220887552|https://twitter.com/DailySusbedo/status/1609863663220887552|2023-01-02 10:46:21+00:00|You know how Hoyoverse made Scara's release and all be connected to Bohemian Rhapsody, what if they are going to make Dorian appear again when The Picture of Dorian Gray was published, so April, and that's why they didn't in December,,,, manifesting,,,||5|11|145
1609858111342542854|https://twitter.com/dostcast_tweets/status/1609858111342542854|2023-01-02 10:24:18+00:00|"Here are 3 book recommendations by Vinamre to kick off your new year resolution of reading books:

How to Live: 27 conflicting answers and one weird conclusion by Derek Sivers

The Picture of Dorian Gray by Oscar Wilde

Brief History of Qatar: What's there to know by Ameera Sibal"||0|0|0
1609855300667834368|https://twitter.com/AMariusJ/status/1609855300667834368|2023-01-02 10:13:08+00:00|@lexfridman Oscar Wilde: The Picture of Dorian Gray.||1|0|0
1609853765208903680|https://twitter.com/Nimritfan02/status/1609853765208903680|2023-01-02 10:07:01+00:00|"NIMRIT YOU ROCK
Experience is merely the name men gave to their mistakes.:-Oscar Wilde,  The Picture of Dorian Gray.."||0|1|0
1609849522607489026|https://twitter.com/pippasravi/status/1609849522607489026|2023-01-02 09:50:10+00:00|"besties get me to 5 billion in '23  #booktwt !!

fav books: 
- the secret history 
- tfota series
- if we were villains 
- agggtm series
- the picture of dorian gray 
- infernal devices 
- pride and prejudice 

rt/like/reply to become moots"|'booktwt'|15|12|140
1609844954318401536|https://twitter.com/doriangraydaily/status/1609844954318401536|2023-01-02 09:32:01+00:00|“Don’t be cruel to me because I love you better than anything in the world.”||0|2|13
1609844826400514050|https://twitter.com/mr_exception_/status/1609844826400514050|2023-01-02 09:31:30+00:00|"NIMRIT YOU ROCK
The only way to get rid of temptation is to yield to it.:-Oscar Wilde,  The Picture of Dorian Gray.."||0|0|0
1609838689626263552|https://twitter.com/_akurath_/status/1609838689626263552|2023-01-02 09:07:07+00:00|"NIMRIT YOU ROCK
There is no such thing as a moral or an immoral book.Books are well written, or badly written. That is all.:-Oscar Wilde,  The Picture of Dorian Gray.."||0|0|0
1609833056499638272|https://twitter.com/FmpKheran/status/1609833056499638272|2023-01-02 08:44:44+00:00|@sharkuraaaa The Picture of Dorian Gray||1|0|1
1609829727438794754|https://twitter.com/doriangraydaily/status/1609829727438794754|2023-01-02 08:31:30+00:00|He watched it with that strange interest in trivial things that we develop when things of high import make us afraid or when we’re stirred by a new emotion for which we can’t find expression or when a thought that terrifies us lays sudden siege to the brain &amp; calls on us to yield||0|0|0
1609824204718854144|https://twitter.com/EZZYTHEREALEST/status/1609824204718854144|2023-01-02 08:09:34+00:00|THE PICTURE OF DORIAN GRAY twitter.com/91FIN3LINE/sta…||0|0|0
